"id","mountainproject_id","name","route_type","rating","mp_stars","pitches","location","longitude","latitude","date_added","date_updated"
491,"107439839","Torque Master","Boulder","V5+",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'The Playground']",-82.2143,35.449,"2020-10-16 12:51:12.983114-04","2020-10-16"
492,"117939091","The Trifecta(linkup)","Trad","5.6",4,"12","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Linville Link Ups']",-81.8951,35.9046,"2020-10-16 12:51:12.983792-04","2020-10-16"
493,"106076876","Instant Surreal","Trad, Sport","5.10c/d R",4,"2","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Cereal Wall']",-82.2129,35.4496,"2020-10-16 12:51:12.984433-04","2020-10-16"
494,"106611065","Rocket Science","Trad","5.10c/d",3,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Test Pilots Buttress']",-82.2143,35.449,"2020-10-16 12:51:12.98504-04","2020-10-16"
495,"106786505","Tiers of Satan","Sport","5.12d",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Gold Coast Cliffs', 'The Underworld']",-81.9029,35.8812,"2020-10-16 12:51:12.985769-04","2020-10-16"
496,"109483094","Captain Kangaroo","Trad","5.11c",4,"1","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'North Side']",-82.7909,35.3055,"2020-10-16 12:51:12.986497-04","2020-10-16"
497,"113779861","Raven 13","Trad","5.11d",4,"4","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.988152-04","2020-10-16"
498,"109385858","East Face: Cinderella","Trad, Ice","WI5-",4,"1","['North Carolina', 'Southern Mountains Region', 'Cashiers Area (Ice)', 'Whiteside (ice)']",-83.1434,35.0807,"2020-10-16 12:51:12.9891-04","2020-10-16"
499,"107530893","A New Beginning","Boulder","V5 PG13",4,"","['North Carolina', 'Southern Mountains Region', '107 Boulders']",-83.1387,35.1956,"2020-10-16 12:51:12.990493-04","2020-10-16"
500,"106071946","Finders Keepers","Trad","5.9+",4,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.992173-04","2020-10-16"
